NAME,CLUB,LEAGUE,POSITION,TIER,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL,LOADDATE
Fedor Smolov,FC Ural,Russian League,ST,Silver,68,81,34,67,67,64,67,2018-09-19 11:18:35
Adam Sarota,Brisbane Roar,A-League,CM,Silver,68,76,58,63,76,29,59,2018-09-19 11:18:35
Sebastián Toro,Depor. Iquique,Camp. Scotiabank,CB,Silver,68,51,39,45,46,68,80,2018-09-19 11:18:35
Tony Watt,Charlton Ath,FL Championship,ST,Silver,68,71,68,61,70,32,62,2018-09-19 11:18:35
Axel Ngando,Angers SCO,Ligue 2,CAM,Silver,68,85,63,60,73,26,64,2018-09-19 11:18:35
Luis Ángel Mendoza,Santos Laguna,LIGA Bancomer MX,RM,Silver,68,67,28,49,41,68,77,2018-09-19 11:18:35
Suk Hyun Jun,Vitória FC,Primeira Liga,ST,Silver,68,66,41,61,52,68,76,2018-09-19 11:18:35
Björn Sigurðarson,FC København,Superliga,ST,Silver,68,84,57,63,69,24,59,2018-09-19 11:18:35
Sebastián Roco,Uni. Concepción,Camp. Scotiabank,CB,Silver,68,64,31,49,50,70,73,2018-09-19 11:18:35
Mathías Vidangossy,CD Palestino,Camp. Scotiabank,LW,Silver,68,80,68,47,72,31,62,2018-09-19 11:18:35
Ghislain Gimbert,Zulte-Waregem,Pro League,ST,Silver,68,81,49,56,70,66,70,2018-09-19 11:18:35
Mario Ángel Paglialunga,Tigre,Primera División,CM,Silver,68,75,44,50,63,70,69,2018-09-19 11:18:35
Diego Fabbrini,Millwall,FL Championship,LF,Silver,68,77,62,64,72,31,62,2018-09-19 11:18:35
Pasquale Schiattarella,Bari,Serie B,RM,Silver,68,82,69,44,68,28,71,2018-09-19 11:18:35
Benjamin Mokulu,Avellino,Serie B,ST,Silver,68,73,68,51,66,30,67,2018-09-19 11:18:35
Hernán Pellerano,Vélez Sarsfield,Primera División,CB,Silver,68,73,64,64,72,35,43,2018-09-19 11:18:35
Alexander Milošević,Beşiktaş JK,Süper Lig,CB,Silver,68,67,57,64,68,63,78,2018-09-19 11:18:35
Yannis Salibur,EA Guingamp,Ligue 1,LM,Silver,68,73,67,63,75,28,61,2018-09-19 11:18:35
Claudemir,Club Brugge,Pro League,CM,Silver,68,64,69,71,68,29,73,2018-09-19 11:18:35
Iuri Medeiros,FC Arouca,Primeira Liga,LW,Silver,68,75,61,67,70,44,58,2018-09-19 11:18:35
Emil Forsberg,RB Leipzig,2. Bundesliga,LM,Silver,68,75,69,50,67,29,73,2018-09-19 11:18:35
Marco Djuricin,RB Salzburg,A. Bundesliga,ST,Silver,68,69,70,47,54,28,78,2018-09-19 11:18:35
Dario Benedetto,América,LIGA Bancomer MX,ST,Silver,68,79,66,59,72,29,59,2018-09-19 11:18:35
Mariano Pavone,Vélez Sarsfield,Primera División,ST,Silver,68,83,64,61,74,25,50,2018-09-19 11:18:35
Alessandro Cordaro,Zulte-Waregem,Pro League,RM,Silver,68,91,53,64,70,41,56,2018-09-19 11:18:35
Herculez Gomez,Puebla,LIGA Bancomer MX,ST,Silver,68,78,68,50,65,27,68,2018-09-19 11:18:35
Stephen Warnock,Derby County,FL Championship,LB,Silver,68,78,61,64,69,31,44,2018-09-19 11:18:35
Gaël Givet,AC Arles,Ligue 2,CB,Silver,68,65,61,71,67,40,49,2018-09-19 11:18:35
Diego Herner,Santos Laguna,LIGA Bancomer MX,CB,Silver,68,78,63,67,66,54,62,2018-09-19 11:18:35
DeAndre Yedlin,Spurs,Barclays PL,RB,Silver,68,60,68,45,59,32,78,2018-09-19 11:18:35
Bobley Anderson,AD Alcorcón,Liga Adelante,CAM,Silver,68,68,42,60,61,67,70,2018-09-19 11:18:35
Jonathan Tah,F. Düsseldorf,2. Bundesliga,CB,Silver,68,64,30,50,49,67,74,2018-09-19 11:18:35
Dario Del Fabro,Leeds United,FL Championship,CB,Silver,68,85,66,55,70,29,61,2018-09-19 11:18:35
Luka Đorđević,Sampdoria,Serie A,ST,Silver,68,85,63,62,76,29,40,2018-09-19 11:18:35
Piotr Zieliński,Empoli,Serie B,CAM,Silver,68,89,65,63,76,27,52,2018-09-19 11:18:35
Nathaniel Chalobah,Burnley,Barclays PL,CM,Silver,68,76,60,62,70,56,74,2018-09-19 11:18:35
Maxime Colin,RSC Anderlecht,Pro League,RB,Silver,68,80,62,60,71,28,51,2018-09-19 11:18:35
Jerson Cabral,Willem II,Eredivisie,LW,Silver,68,88,66,55,71,33,64,2018-09-19 11:18:35
Dejan Lekić,SD Eibar,Liga Adelante,ST,Silver,68,62,58,68,65,54,75,2018-09-19 11:18:35
Teemu Pukki,Brøndby IF,Superliga,ST,Silver,68,77,66,54,70,27,73,2018-09-19 11:18:35
Fedor Smolov,FC Ural,Russian League,ST,Silver,68,71,53,63,66,60,76,2018-09-19 11:18:35
Benjamin Mokulu,SC Bastia,Ligue 1,ST,Silver,68,71,44,60,62,68,72,2018-09-19 11:18:35
Brek Shea,Birmingham City,FL Championship,LM,Silver,68,58,43,55,64,65,73,2018-09-19 11:18:35
Gaël Givet,Evian Thonon FC,Ligue 1,CB,Silver,68,60,32,44,43,68,72,2018-09-19 11:18:35
Mattias Johansson,AZ,Eredivisie,RB,Silver,68,81,67,59,71,32,57,2018-09-19 11:18:35
Simon Poulsen,AZ,Eredivisie,LB,Silver,68,81,60,65,71,63,65,2018-09-19 11:18:35
Nemanja Radoja,Celta Vigo,Liga BBVA,CDM,Silver,68,64,65,64,68,42,72,2018-09-19 11:18:35
Thabo Qalinge,Orlando Pirates,South African FL,RM,Silver,68,88,51,57,73,27,58,2018-09-19 11:18:35
Fábio Martins,SC Braga,Primeira Liga,LW,Silver,68,78,63,66,75,27,39,2018-09-19 11:18:35
Dimitris Kolovos,Olympiakos CFP,Hellas Liga,LM,Silver,68,75,69,71,69,58,63,2018-09-19 11:18:35
Hakan Arslan,Sivasspor,Süper Lig,CM,Silver,68,79,61,66,70,39,74,2018-09-19 11:18:35
Francisco Rodriguez,FC Zürich,Raiffeisen SL,RM,Silver,68,83,65,62,72,33,62,2018-09-19 11:18:35
Yusuf Erdoğan,Trabzonspor,Süper Lig,LM,Silver,68,77,64,62,73,32,58,2018-09-19 11:18:35
Kazuki Nagasawa,1. FC Köln,Bundesliga,RM,Silver,68,82,66,62,76,42,58,2018-09-19 11:18:35
Artem Radkov,Gençlerbirliği,Süper Lig,CB,Silver,68,84,67,55,65,38,69,2018-09-19 11:18:35
Salih Dursun,Trabzonspor,Süper Lig,RB,Silver,68,80,50,60,71,68,74,2018-09-19 11:18:35
Kingsley Boateng,NAC Breda,Eredivisie,RW,Silver,68,75,59,62,69,64,74,2018-09-19 11:18:35
Miguel Borja,Bahía Blanca,Primera División,ST,Silver,68,83,62,59,72,26,46,2018-09-19 11:18:35
Ebenezer Assifuah,FC Sion,Raiffeisen SL,ST,Silver,68,76,61,67,70,64,68,2018-09-19 11:18:35
Uroš Matić,NAC Breda,Eredivisie,CM,Silver,68,59,52,48,49,69,71,2018-09-19 11:18:35
Luis Silva,Gil Vicente,Primeira Liga,CM,Silver,68,77,25,59,66,65,65,2018-09-19 11:18:35
Brayan Beckeles,Boavista,Primeira Liga,RB,Silver,68,65,62,66,74,27,55,2018-09-19 11:18:35
César Fuentes,CD O'Higgins,Camp. Scotiabank,CM,Silver,68,64,69,50,59,35,75,2018-09-19 11:18:35
Julien De Sart,Standard Liège,Pro League,CDM,Silver,68,64,68,56,59,34,77,2018-09-19 11:18:35
Roberto Chen,Málaga CF,Liga BBVA,CB,Silver,68,69,36,45,51,71,75,2018-09-19 11:18:35
Franco Mussis,Genoa,Serie A,CM,Silver,68,65,56,58,60,70,75,2018-09-19 11:18:35
Todor Nedelev,1. FSV Mainz 05,Bundesliga,RM,Silver,68,71,69,60,69,28,64,2018-09-19 11:18:35
Mohamed Amine Aoudia,FSV Frankfurt,2. Bundesliga,ST,Silver,68,83,67,63,72,49,62,2018-09-19 11:18:35
Yuriy Gazinskiy,FC Krasnodar,Russian League,CDM,Silver,68,78,69,65,73,55,55,2018-09-19 11:18:35
Sebastián Toro,Colo-Colo,Camp. Scotiabank,CB,Silver,68,73,66,57,66,35,74,2018-09-19 11:18:35
Mauro Olivi,Audax Italiano,Camp. Scotiabank,LW,Silver,68,67,33,49,53,68,72,2018-09-19 11:18:35
Davide Zappacosta,Atalanta,Serie A,RM,Silver,68,79,68,54,66,25,72,2018-09-19 11:18:35
Pedro Muñoz,Uni. Concepción,Camp. Scotiabank,RW,Silver,68,73,68,50,57,32,80,2018-09-19 11:18:35
Mohamed El Makrini,SC Cambuur,Eredivisie,CDM,Silver,68,75,50,60,66,66,84,2018-09-19 11:18:35
Damir Kreilach,Union Berlin,2. Bundesliga,CDM,Silver,68,80,69,58,73,24,49,2018-09-19 11:18:35
Deniz Türüç,Go Ahead Eagles,Eredivisie,CM,Silver,68,75,62,66,70,30,58,2018-09-19 11:18:35
Leonardo Jara,Estudiantes,Primera División,RB,Silver,68,69,68,60,67,27,66,2018-09-19 11:18:35
César,SL Benfica,Primeira Liga,CB,Silver,68,85,64,59,74,29,63,2018-09-19 11:18:35
Alejandro Donatti,Rosario Ctral. ,Primera División,CB,Silver,68,72,70,56,68,30,62,2018-09-19 11:18:35
Manuel Villalobos,Depor. Iquique,Camp. Scotiabank,ST,Silver,68,85,56,63,70,44,67,2018-09-19 11:18:35
Dario Benedetto,Tijuana,LIGA Bancomer MX,ST,Silver,68,68,45,53,48,71,69,2018-09-19 11:18:35
Alfonso Parot,Uni. Católica,Camp. Scotiabank,LB,Silver,68,70,66,67,70,56,64,2018-09-19 11:18:35
Rubén Farfán,CD Antofagasta,Camp. Scotiabank,RM,Silver,68,70,55,68,60,67,73,2018-09-19 11:18:35
Martín Rodríguez,CD Huachipato,Camp. Scotiabank,CAM,Silver,68,91,57,52,78,30,60,2018-09-19 11:18:35
Lorenzo Reyes,Real Betis,Liga Adelante,CDM,Silver,68,72,37,58,62,67,74,2018-09-19 11:18:35
Farid Díaz,Atl. Nacional,Liga Postobón,LB,Silver,68,66,60,67,71,48,58,2018-09-19 11:18:35
Érick Moreno,SC Braga,Primeira Liga,ST,Silver,68,64,47,62,61,68,71,2018-09-19 11:18:35
Nelson Barahona,Al. Petrolera,Liga Postobón,CAM,Silver,68,60,54,60,68,67,74,2018-09-19 11:18:35
Leonardo Valencia,CD Palestino,Camp. Scotiabank,CAM,Silver,68,57,34,46,49,65,79,2018-09-19 11:18:35
Sebastián Ubilla,Uni. de Chile,Camp. Scotiabank,RW,Silver,68,77,66,58,68,28,73,2018-09-19 11:18:35
Charles Monsalvo,Deportes Tolima,Liga Postobón,ST,Silver,68,70,66,67,72,50,60,2018-09-19 11:18:35
Claudio Baeza,Colo-Colo,Camp. Scotiabank,CM,Silver,68,84,61,60,74,25,44,2018-09-19 11:18:35
Jorge Rojas,G. La Plata,Primera División,RM,Silver,68,69,60,68,74,29,50,2018-09-19 11:18:35
Alexey Miranchuk,Lokomotiv,Russian League,CAM,Silver,68,87,61,59,72,30,52,2018-09-19 11:18:35
Juan Cabezas,Deportivo Cali,Liga Postobón,CDM,Silver,68,84,63,63,71,31,70,2018-09-19 11:18:35
Hugo Nervo,Sarandí,Primera División,RB,Silver,68,92,67,55,73,31,74,2018-09-19 11:18:35
Diego Laxalt,Empoli,Serie A,CM,Silver,68,86,59,62,74,26,62,2018-09-19 11:18:35
Fabrice Fokobo,Sporting CP,Primeira Liga,CB,Silver,68,81,60,64,76,30,52,2018-09-19 11:18:35
Kim Jin Su,1899 Hoffenheim,Bundesliga,LB,Silver,68,71,66,68,68,60,75,2018-09-19 11:18:35
Nabil Bentaleb,Spurs,Barclays PL,CM,Silver,68,68,45,61,59,66,66,2018-09-19 11:18:35
Mohammed Husain,Al-Nassr,ALJ League,CB,Silver,68,69,62,66,71,54,72,2018-09-19 11:18:35
Sven van Beek,Feyenoord,Eredivisie,CB,Silver,68,81,49,63,68,65,73,2018-09-19 11:18:35
Berkay Dabanli,Eskişehirspor,Süper Lig,CB,Silver,68,68,47,67,65,66,72,2018-09-19 11:18:35
Niklas Stark,1. FC Nuremberg,2. Bundesliga,CDM,Silver,68,83,59,66,74,32,56,2018-09-19 11:18:35
Deshorn Brown,Colorado Rapids,MLS,ST,Silver,68,66,56,58,59,69,77,2018-09-19 11:18:35
Dillon Powers,Colorado Rapids,MLS,CAM,Silver,68,64,49,61,65,68,75,2018-09-19 11:18:35
Fernando Aristeguieta,FC Nantes,Ligue 1,ST,Silver,68,73,69,64,69,38,67,2018-09-19 11:18:35
Andrew Farrell,New England,MLS,RB,Silver,68,57,35,55,51,66,76,2018-09-19 11:18:35
Romain Philippoteaux,Dijon FCO,Ligue 2,LW,Silver,68,83,66,54,68,31,59,2018-09-19 11:18:35
Fernando Ferreira,CS Marítimo,Primeira Liga,CM,Silver,68,79,54,63,68,72,76,2018-09-19 11:18:35
Ariel Núñez,Brøndby IF,Superliga,CAM,Silver,68,54,38,42,48,68,76,2018-09-19 11:18:35
Yannick Gerhardt,1. FC Köln,Bundesliga,CM,Silver,68,67,57,65,71,37,46,2018-09-19 11:18:35
Iuri Medeiros,Sporting CP,Primeira Liga,LW,Silver,68,74,65,65,70,49,61,2018-09-19 11:18:35
Ricardo Esgaio,Sporting CP,Primeira Liga,RB,Silver,68,62,44,60,51,66,81,2018-09-19 11:18:35
Lehlogonolo Masalesa,Orlando Pirates,South African FL,CM,Silver,68,56,62,70,65,64,72,2018-09-19 11:18:35
Marco Benassi,Torino,Serie A,CM,Silver,68,88,59,63,70,37,50,2018-09-19 11:18:35
Israel,Villarreal CF,Liga BBVA,CB,Silver,68,73,25,48,47,69,77,2018-09-19 11:18:35
Lisandro Magallán,Boca Juniors,Primera División,CB,Silver,68,79,55,62,71,43,69,2018-09-19 11:18:35
Lévy Madinda,Celta Vigo,Liga BBVA,CDM,Silver,68,66,56,58,59,69,78,2018-09-19 11:18:35
Federico Ceccherini,Livorno,Serie B,CB,Silver,68,67,56,52,49,67,78,2018-09-19 11:18:35
Nikolaos Karelis,Panathinaikos,Hellas Liga,LW,Silver,68,70,42,62,50,70,68,2018-09-19 11:18:35
Rodolfo Pizarro,Pachuca,LIGA Bancomer MX,RB,Silver,68,75,42,62,63,69,72,2018-09-19 11:18:35
Rachid Ghezzal,Olympique Lyon,Ligue 1,LW,Silver,68,80,66,65,77,27,59,2018-09-19 11:18:35
Alexander Szymanowski,Brøndby IF,Superliga,LM,Silver,68,70,60,58,61,68,80,2018-09-19 11:18:35
Santiago Tréllez,Atl. Nacional,Liga Postobón,ST,Silver,68,72,54,58,66,68,68,2018-09-19 11:18:35
Daniel Buballa,FC St. Pauli,2. Bundesliga,LB,Silver,68,78,64,54,73,28,55,2018-09-19 11:18:35
Johannes Wurtz,Greuther Fürth,2. Bundesliga,CAM,Silver,68,67,33,53,44,70,75,2018-09-19 11:18:35
Grimaldo,FC Barcelona B,Liga Adelante,LB,Silver,68,75,64,66,75,33,62,2018-09-19 11:18:35
Sam Larsson,sc Heerenveen,Eredivisie,LW,Silver,68,76,66,51,71,30,72,2018-09-19 11:18:35
Andrés Cadavid,Millonarios FC,Liga Postobón,CB,Silver,68,72,59,70,61,64,65,2018-09-19 11:18:35
Matías Britos,U.N.A.M.,LIGA Bancomer MX,ST,Silver,68,65,62,63,73,25,61,2018-09-19 11:18:35
Brito,Boavista,Primeira Liga,LM,Silver,68,87,52,62,72,36,58,2018-09-19 11:18:35
Rasmus Thelander,Aalborg BK,Superliga,CB,Silver,68,80,58,65,68,65,70,2018-09-19 11:18:35
Jordan Adeoti,SM Caen,Ligue 1,CDM,Silver,68,74,70,51,67,32,68,2018-09-19 11:18:35
Danny Verbeek,FC Utrecht,Eredivisie,RW,Silver,68,67,68,53,66,33,75,2018-09-19 11:18:35
Konstantinos Triantaf...,Panathinaikos,Hellas Liga,CB,Silver,68,68,31,43,43,68,76,2018-09-19 11:18:35
Geoffrey Malfleury,Le Havre AC,Ligue 2,ST,Silver,68,75,48,63,68,68,71,2018-09-19 11:18:35
Abdul Rahman Baba,FC Augsburg,Bundesliga,LB,Silver,68,73,63,71,66,58,65,2018-09-19 11:18:35
Luis Cardozo,Monarcas,LIGA Bancomer MX,CB,Silver,68,39,27,43,39,68,78,2018-09-19 11:18:35
Andrés Romero,Montreal Impact,MLS,LM,Silver,68,92,54,59,76,32,59,2018-09-19 11:18:35
Tony Watt,Standard Liège,Pro League,ST,Silver,68,68,44,41,41,70,71,2018-09-19 11:18:35
Andrea Belotti,Palermo,Serie A,ST,Silver,68,67,48,61,66,70,73,2018-09-19 11:18:35
Axel Ngando,Stade Rennais,Ligue 1,CAM,Silver,68,72,50,67,68,66,66,2018-09-19 11:18:35
Marten de Roon,sc Heerenveen,Eredivisie,CM,Silver,68,45,52,54,49,71,78,2018-09-19 11:18:35
Emil Forsberg,Malmö FF,Allsvenskan,LM,Silver,68,78,35,54,62,68,76,2018-09-19 11:18:35
Magnus Eriksson,Malmö FF,Allsvenskan,ST,Silver,68,65,34,52,57,71,69,2018-09-19 11:18:35
Martin Rivero,Chivas USA,MLS,CAM,Silver,68,60,29,45,42,69,69,2018-09-19 11:18:35
Samuele Longo,Cagliari,Serie A,ST,Silver,68,64,44,48,59,70,71,2018-09-19 11:18:35
Lars Veldwijk,Nott'm Forest,FL Championship,ST,Silver,68,77,58,65,72,45,62,2018-09-19 11:18:35
Antonio Rozzi,Bari,Serie B,RW,Silver,68,67,34,57,60,68,64,2018-09-19 11:18:35
Pedro Henrique,Stade Rennais,Ligue 1,LM,Silver,68,53,49,48,37,69,72,2018-09-19 11:18:35
Ryan Fraser,Bournemouth,FL Championship,LM,Silver,68,59,51,59,54,68,72,2018-09-19 11:18:35
Roger,Real Valladolid,Liga Adelante,ST,Silver,68,79,61,63,73,29,58,2018-09-19 11:18:35
Jesse Lingard,Manchester Utd,Barclays PL,CAM,Silver,68,61,49,65,69,66,69,2018-09-19 11:18:35
Renan Bressan,Rio Ave FC,Primeira Liga,CAM,Silver,68,83,51,63,71,64,63,2018-09-19 11:18:35
Luis Silva,D.C. United,MLS,CAM,Silver,68,77,68,57,69,27,68,2018-09-19 11:18:35
Philipp Hofmann,1. FC K'lautern,2. Bundesliga,ST,Silver,68,83,63,63,70,36,65,2018-09-19 11:18:35
Joseph Lopy,FC Sochaux,Ligue 2,CDM,Silver,68,84,44,61,69,57,60,2018-09-19 11:18:35
Dominique Heintz,1. FC K'lautern,2. Bundesliga,CB,Silver,68,53,70,50,56,29,78,2018-09-19 11:18:35
Igor Vetokele,Charlton Ath,FL Championship,ST,Silver,68,85,64,62,70,52,67,2018-09-19 11:18:35
Edgar Salli,Académica,Primeira Liga,LM,Silver,68,58,31,42,50,68,72,2018-09-19 11:18:35
Giuseppe De Luca,Bari,Serie B,CF,Silver,68,71,64,66,69,29,71,2018-09-19 11:18:35
Enis Nadarevic,Trapani,Serie B,LW,Silver,68,75,67,66,71,27,58,2018-09-19 11:18:35
Moussa Kone,Avellino,Serie B,CM,Silver,68,62,70,43,68,29,66,2018-09-19 11:18:35
Lenny Nangis,SM Caen,Ligue 1,LW,Silver,68,43,43,48,51,68,75,2018-09-19 11:18:35
Nouha Dicko,Wolves,FL Championship,ST,Silver,68,70,63,71,68,51,72,2018-09-19 11:18:35
Mario Ángel Paglialunga,SD Ponferradina,Liga Adelante,CM,Silver,68,76,54,65,62,65,70,2018-09-19 11:18:35
Djaniny,Santos Laguna,LIGA Bancomer MX,ST,Silver,68,74,60,69,69,64,60,2018-09-19 11:18:35
Soualiho Meïté,LOSC Lille,Ligue 1,CDM,Silver,68,66,68,55,65,36,70,2018-09-19 11:18:35
Ondřej Petrák,1. FC Nuremberg,2. Bundesliga,CB,Silver,68,51,41,51,45,68,79,2018-09-19 11:18:35
Oriol Rosell,Sporting CP,Primeira Liga,CDM,Silver,68,53,34,47,46,69,76,2018-09-19 11:18:35
Willi Orban,1. FC K'lautern,2. Bundesliga,CB,Silver,68,69,58,68,68,59,72,2018-09-19 11:18:35
Lehlohonolo Majoro,Orlando Pirates,South African FL,ST,Silver,68,57,76,71,64,53,64,2018-09-19 11:18:35
Wallace,Vitesse,Eredivisie,RB,Silver,68,78,58,61,66,66,73,2018-09-19 11:18:35
Michael de Leeuw,FC Groningen,Eredivisie,ST,Silver,68,69,40,58,62,69,73,2018-09-19 11:18:35
Lesly de Sa,Go Ahead Eagles,Eredivisie,RW,Silver,68,71,58,57,66,68,70,2018-09-19 11:18:35
Ayanda Patosi,Sport. Lokeren,Pro League,LM,Silver,68,81,57,64,65,67,76,2018-09-19 11:18:35
George Maluleka,Kaizer Chiefs,South African FL,CAM,Silver,68,77,67,50,61,28,73,2018-09-19 11:18:35
Paweł Wszołek,Sampdoria,Serie A,CAM,Silver,68,49,32,41,39,69,74,2018-09-19 11:18:35
Sammy Ameobi,Newcastle Utd,Barclays PL,LM,Silver,68,84,60,62,69,46,66,2018-09-19 11:18:35
Adnane Tighadouini,NAC Breda,Eredivisie,LW,Silver,68,72,63,62,65,68,78,2018-09-19 11:18:35
Mohamed Elyounoussi,Molde FK,Tippeligaen,LM,Silver,68,78,53,69,70,64,69,2018-09-19 11:18:35
Britt Assombalonga,Nott'm Forest,FL Championship,ST,Silver,68,79,57,61,75,31,58,2018-09-19 11:18:35
Dimitri Foulquier,Granada CF,Liga BBVA,LB,Silver,68,79,70,61,68,28,65,2018-09-19 11:18:35
Diego Chará,Portland,MLS,CDM,Silver,68,77,63,60,74,27,53,2018-09-19 11:18:35
Gianluca Caprari,Pescara,Serie B,LW,Silver,68,83,67,50,68,32,63,2018-09-19 11:18:35
Armando Zamorano,Monarcas,LIGA Bancomer MX,CM,Silver,68,74,47,59,64,68,72,2018-09-19 11:18:35
Alexander Milošević,AIK Fotboll,Allsvenskan,CB,Silver,68,81,52,68,72,65,61,2018-09-19 11:18:35
Jérôme Roussillon,FC Sochaux,Ligue 2,LB,Silver,68,91,68,61,70,38,69,2018-09-19 11:18:35
Jota,Brentford,FL Championship,CAM,Silver,68,60,45,60,64,68,73,2018-09-19 11:18:35
Apostolos Vellios,Lierse SK,Pro League,ST,Silver,68,78,65,57,69,36,77,2018-09-19 11:18:35
John Verhoek,FC St. Pauli,2. Bundesliga,ST,Silver,68,64,54,68,67,66,72,2018-09-19 11:18:35
Rodrigo Ely,Avellino,Serie B,CB,Silver,68,64,39,50,38,66,80,2018-09-19 11:18:35
Perry Kitchen,D.C. United,MLS,CDM,Silver,68,88,65,62,71,39,63,2018-09-19 11:18:35
Harry Kane,Spurs,Barclays PL,ST,Silver,68,68,31,60,53,68,71,2018-09-19 11:18:35
Viktor Klonaridis,Panathinaikos,Hellas Liga,LM,Silver,68,70,67,66,70,38,70,2018-09-19 11:18:35
Luis Carlos Arias,Ind. Santa Fe,Liga Postobón,CM,Silver,68,66,69,63,68,38,66,2018-09-19 11:18:35
Jaime Ayoví,Godoy Cruz,Primera División,ST,Silver,68,55,32,52,59,68,70,2018-09-19 11:18:35
Loïck Landre,RC Lens,Ligue 1,CB,Silver,68,69,67,62,69,32,60,2018-09-19 11:18:35
Ibrahim Teteh Bangura,AIK Fotboll,Allsvenskan,ST,Silver,68,70,49,66,70,64,70,2018-09-19 11:18:35
Kim Ojo,KRC Genk,Pro League,ST,Silver,68,75,56,64,74,30,56,2018-09-19 11:18:35
Yacouba Sylla,Erciyesspor,Süper Lig,CM,Silver,68,88,64,59,72,28,68,2018-09-19 11:18:35
Elias Kachunga,SC Paderborn,Bundesliga,ST,Silver,68,50,48,55,54,66,79,2018-09-19 11:18:35
Dmitriy Poloz,FC Rostov,Russian League,LW,Silver,68,66,62,68,70,50,68,2018-09-19 11:18:35
Junior Tallo,SC Bastia,Ligue 1,ST,Silver,68,70,46,60,56,64,78,2018-09-19 11:18:35
Rasmus Falk Jensen,Odense Boldklub,Superliga,RM,Silver,68,67,57,71,62,61,71,2018-09-19 11:18:35
Christian Gytkjær,FK Haugesund,Tippeligaen,ST,Silver,68,71,52,60,62,66,74,2018-09-19 11:18:35
Jakob Ankersen,Esbjerg fB,Superliga,RM,Silver,68,76,64,65,70,27,57,2018-09-19 11:18:35
Taras Burlak,Rubin Kazan,Russian League,CB,Silver,68,84,62,61,69,52,70,2018-09-19 11:18:35
Dominik Kaiser,RB Leipzig,2. Bundesliga,CAM,Silver,68,46,30,43,41,68,83,2018-09-19 11:18:35
Marco Djuricin,SK Sturm Graz,A. Bundesliga,ST,Silver,68,45,39,50,46,66,77,2018-09-19 11:18:35
Gaëtan Bussmann,FC Metz,Ligue 1,LB,Silver,68,86,64,60,72,35,60,2018-09-19 11:18:35
Odaïr Fortes,Stade Reims,Ligue 1,RW,Silver,68,62,53,68,67,63,70,2018-09-19 11:18:35
Carles Planas,Celta Vigo,Liga BBVA,LB,Silver,68,72,67,46,59,31,74,2018-09-19 11:18:35
Lukas Rupp,SC Paderborn,Bundesliga,RM,Silver,68,54,57,62,64,68,72,2018-09-19 11:18:35
Mike te Wierik,Heracles Almelo,Eredivisie,RB,Silver,68,59,56,67,66,62,78,2018-09-19 11:18:35
Ben Rienstra,PEC Zwolle,Eredivisie,CDM,Silver,68,76,61,68,63,64,72,2018-09-19 11:18:35
Marcelo Silva,UD Las Palmas,Liga Adelante,CB,Silver,68,73,59,66,68,66,76,2018-09-19 11:18:35
Cristian Martínez Borja,Veracruz,LIGA Bancomer MX,ST,Silver,68,74,52,61,63,68,72,2018-09-19 11:18:35
Bekir Yılmaz,Bursaspor,Süper Lig,CM,Silver,68,75,61,63,66,67,73,2018-09-19 11:18:35
Caetano,Gil Vicente,Primeira Liga,LW,Silver,68,67,66,54,64,33,67,2018-09-19 11:18:35
Sonny Kittel,Eint. Frankfurt,Bundesliga,CAM,Silver,68,58,29,41,47,66,76,2018-09-19 11:18:35
Yaya Soumahoro,KAA Gent,Pro League,LW,Silver,68,74,59,63,67,64,78,2018-09-19 11:18:35
Sefa Yilmaz,Trabzonspor,Süper Lig,RM,Silver,68,70,67,52,64,32,65,2018-09-19 11:18:35
Sylvester Igboun,FC Midtjylland,Superliga,LM,Silver,68,71,66,69,68,54,73,2018-09-19 11:18:35
Daniel Royer,FK Austria,A. Bundesliga,LM,Silver,68,63,58,62,59,67,74,2018-09-19 11:18:35
Fernando Canesín,KV Oostende,Pro League,CAM,Silver,68,69,56,62,64,64,78,2018-09-19 11:18:35
Maikel Kieftenbeld,FC Groningen,Eredivisie,CM,Silver,68,73,45,55,64,68,77,2018-09-19 11:18:35
Ilie Sánchez,1860 Munich,2. Bundesliga,CDM,Silver,68,74,44,47,50,65,83,2018-09-19 11:18:35
Oktay Delibalta,Mersin,Süper Lig,LM,Silver,68,81,67,61,74,29,64,2018-09-19 11:18:35
Matías Aguirregaray,Estudiantes,Primera División,RB,Silver,68,84,54,57,64,67,74,2018-09-19 11:18:35
Christopher Glombard,Stade Reims,Ligue 1,RB,Silver,68,68,70,67,69,59,68,2018-09-19 11:18:35
Marc Rzatkowski,FC St. Pauli,2. Bundesliga,CAM,Silver,68,62,61,68,69,53,65,2018-09-19 11:18:35
Samil Cinaz,Bursaspor,Süper Lig,CDM,Silver,68,47,25,35,35,68,79,2018-09-19 11:18:35
Anthony Losilla,VfL Bochum,2. Bundesliga,CDM,Silver,68,78,58,67,72,65,67,2018-09-19 11:18:35
Alexander Gorgon,FK Austria,A. Bundesliga,RW,Silver,68,81,56,67,70,32,69,2018-09-19 11:18:35
Matt Smith,Brisbane Roar,A-League,CB,Silver,68,70,59,68,68,64,71,2018-09-19 11:18:35
Cédric Bakambu,FC Sochaux,Ligue 2,ST,Silver,68,67,28,55,52,70,71,2018-09-19 11:18:35
